ENCODED_MCT,snapshot_date,sales_grade,visits_grade,unit_price_grade,revisit_ratio,new_customer_ratio,resident_ratio,worker_ratio,floating_ratio,delivery_ratio,industry_sales_change,trade_sales_change
28DC0855AC,2023-10-01,0.75,0.75,0.75,41.46,9.76,38.648648648648646,9.90990990990991,51.44144144144144,0.0,79.6,67.1
28DC0855AC,2023-11-01,0.75,0.75,0.75,37.5,2.5,60.0900900900901,9.90990990990991,30.0,0.0,79.5,66.9
28DC0855AC,2023-12-01,0.75,0.583,0.75,32.5,5.0,40.0,20.0,40.0,0.0,79.1,66.1
28DC0855AC,2024-01-01,0.75,0.75,0.75,30.77,5.13,25.0,25.0,50.0,0.0,79.4,65.9
28DC0855AC,2024-02-01,0.917,0.75,0.75,25.0,2.78,32.02049311559398,32.02049311559398,35.959013768812035,0.0,80.3,66.8
28DC0855AC,2024-03-01,0.917,0.75,0.75,29.03,7.28,59.82650314089142,6.580915345498055,33.592581513610526,0.0,81.0,66.5
28DC0855AC,2024-04-01,0.75,0.583,0.75,26.47,20.59,14.285714285714288,42.85714285714286,42.85714285714286,0.0,80.4,66.0
28DC0855AC,2024-05-01,0.917,0.75,0.75,26.47,2.94,45.04504504504504,9.90990990990991,45.04504504504504,0.0,80.8,66.3
28DC0855AC,2024-06-01,0.917,0.917,0.917,25.0,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,81.5,66.5
28DC0855AC,2024-07-01,0.917,0.917,0.917,25.81,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,81.5,66.5
28DC0855AC,2024-08-01,0.917,0.917,0.917,25.93,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,82.4,66.6
28DC0855AC,2024-09-01,0.917,0.917,0.917,29.17,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,83.1,67.1
28DC0855AC,2024-10-01,0.75,0.75,0.75,18.18,4.55,60.0900900900901,9.90990990990991,30.0,0.0,83.2,66.5
28DC0855AC,2024-11-01,0.75,0.75,0.75,17.39,13.04,25.0,25.0,50.0,0.0,83.2,66.6
28DC0855AC,2024-12-01,0.75,0.75,0.75,15.0,5.0,45.04504504504504,9.90990990990991,45.04504504504504,0.0,84.1,67.4
2AF934A41E,2023-01-01,0.417,0.417,0.583,14.34,22.67,7.107107107107106,7.907907907907907,84.98498498498499,4.7,31.4,38.8
2AF934A41E,2023-02-01,0.417,0.417,0.583,14.49,18.74,12.4,5.8,81.8,13.9,26.5,35.7
2AF934A41E,2023-03-01,0.417,0.25,0.583,15.6,16.78,14.5,5.8,79.7,21.3,22.7,33.1
2AF934A41E,2023-04-01,0.417,0.25,0.583,16.39,16.61,12.7,6.3,81.0,23.7,18.7,29.6
2AF934A41E,2023-05-01,0.417,0.417,0.583,16.76,10.29,4.4,9.6,86.0,26.2,16.2,27.3
2AF934A41E,2023-06-01,0.417,0.25,0.583,16.96,10.84,10.58941058941059,9.89010989010989,79.52047952047951,31.1,14.3,25.3
2AF934A41E,2023-07-01,0.417,0.25,0.583,16.59,11.73,7.092907092907093,7.6923076923076925,85.21478521478521,16.8,12.0,23.4
2AF934A41E,2023-08-01,0.25,0.25,0.583,16.67,14.62,6.3,7.6,86.1,14.0,9.8,21.2
2AF934A41E,2023-09-01,0.25,0.25,0.583,16.09,13.7,10.9,7.4,81.7,18.4,7.7,18.9
2AF934A41E,2023-10-01,0.25,0.25,0.583,16.08,12.27,9.1,5.2,85.7,10.2,6.5,17.5
2AF934A41E,2023-11-01,0.25,0.25,0.583,16.17,9.75,8.0,3.5,88.5,15.3,6.2,17.4
2AF934A41E,2023-12-01,0.25,0.25,0.583,15.94,10.43,7.6,6.2,86.2,10.6,6.0,17.2
2AF934A41E,2024-01-01,0.25,0.25,0.583,15.7,8.79,10.98901098901099,8.091908091908092,80.91908091908093,16.1,5.6,16.5
2AF934A41E,2024-02-01,0.25,0.25,0.583,15.39,10.79,10.710710710710709,7.5075075075075075,81.78178178178179,9.4,5.0,15.7
2AF934A41E,2024-03-01,0.25,0.25,0.583,15.15,11.38,7.4,7.0,85.6,9.5,4.4,14.6
2AF934A41E,2024-04-01,0.25,0.083,0.583,14.26,11.62,7.1,4.5,88.4,7.5,3.9,14.0
2AF934A41E,2024-05-01,0.25,0.25,0.583,13.93,7.45,10.5,10.0,79.5,15.5,3.6,13.7
2AF934A41E,2024-06-01,0.25,0.25,0.583,13.84,9.01,6.893106893106893,8.79120879120879,84.31568431568431,15.7,3.2,12.8
2AF934A41E,2024-07-01,0.417,0.25,0.583,13.88,5.46,8.6,7.4,84.0,14.9,3.2,12.7
2AF934A41E,2024-08-01,0.25,0.25,0.583,14.29,5.98,10.1,7.7,82.2,13.3,3.3,12.6
2AF934A41E,2024-09-01,0.25,0.25,0.583,14.57,7.39,12.1,4.8,83.1,17.3,3.3,12.3
2AF934A41E,2024-10-01,0.25,0.25,0.583,14.52,7.63,11.5,8.8,79.7,17.7,3.3,12.5
2AF934A41E,2024-11-01,0.417,0.25,0.583,14.61,6.72,11.8,11.3,76.9,18.4,3.4,12.5
2AF934A41E,2024-12-01,0.417,0.25,0.583,14.43,5.94,13.9,11.4,74.7,17.3,3.1,12.7
2BF66155BC,2023-01-01,0.25,0.083,0.583,23.05,10.77,18.0,13.6,68.4,0.4,14.7,18.6
2BF66155BC,2023-02-01,0.25,0.083,0.583,23.1,12.65,17.6,16.9,65.5,0.7,12.5,16.8
2BF66155BC,2023-03-01,0.25,0.083,0.583,22.91,12.13,15.4,14.9,69.7,0.0,10.4,15.1
2BF66155BC,2023-04-01,0.25,0.083,0.583,23.34,9.41,23.223223223223226,17.717717717717715,59.05905905905906,0.6,8.9,13.2
2BF66155BC,2023-05-01,0.25,0.083,0.583,23.56,9.54,17.0,15.2,67.8,0.8,7.5,11.9
2BF66155BC,2023-06-01,0.25,0.083,0.583,23.55,8.51,18.7,16.2,65.1,1.1,6.4,11.1
2BF66155BC,2023-07-01,0.25,0.083,0.583,22.29,8.97,19.81981981981982,10.31031031031031,69.86986986986986,0.2,6.2,10.6
2BF66155BC,2023-08-01,0.25,0.083,0.583,21.9,7.46,20.9,14.1,65.0,0.5,6.0,10.4
2BF66155BC,2023-09-01,0.25,0.083,0.583,21.75,6.28,19.2,18.5,62.3,0.2,5.9,10.2
2BF66155BC,2023-10-01,0.25,0.083,0.583,22.14,6.23,20.2,12.9,66.9,0.8,5.9,10.2
2BF66155BC,2023-11-01,0.25,0.083,0.583,22.38,6.35,18.3,13.2,68.5,0.0,6.3,10.2
2BF66155BC,2023-12-01,0.25,0.083,0.583,21.9,7.8,15.5,14.5,70.0,0.0,6.1,9.9
2BF66155BC,2024-01-01,0.25,0.083,0.583,21.62,10.28,12.6,11.1,76.3,0.3,5.8,9.5
2BF66155BC,2024-02-01,0.25,0.083,0.583,21.68,5.97,17.6,18.7,63.7,0.0,5.9,9.6
2BF66155BC,2024-03-01,0.25,0.083,0.583,22.06,6.54,21.4,14.8,63.8,0.0,6.0,9.8
2BF66155BC,2024-04-01,0.25,0.083,0.583,22.51,6.61,24.1,17.4,58.5,0.3,6.0,9.7
2BF66155BC,2024-05-01,0.25,0.083,0.583,22.74,8.5,18.8,16.9,64.3,2.5,5.8,9.6
2BF66155BC,2024-06-01,0.083,0.083,0.583,22.31,9.21,20.9,12.5,66.6,1.3,5.7,9.4
2BF66155BC,2024-07-01,0.25,0.083,0.583,22.77,8.14,18.41841841841842,13.713713713713716,67.86786786786787,2.0,5.6,9.3
2BF66155BC,2024-08-01,0.25,0.083,0.583,23.07,8.83,15.7,13.6,70.7,2.4,5.4,9.0
2BF66155BC,2024-09-01,0.25,0.083,0.583,23.19,5.94,22.6,13.1,64.3,2.2,5.2,8.9
2BF66155BC,2024-10-01,0.25,0.083,0.583,22.82,7.1,24.8,16.1,59.1,3.5,5.1,8.5
2BF66155BC,2024-11-01,0.25,0.083,0.583,23.17,5.86,20.2,19.5,60.3,3.5,5.0,8.5
2BF66155BC,2024-12-01,0.083,0.083,0.583,23.48,8.4,21.1,12.7,66.2,4.9,1.5,8.3
2C72D19DB4,2023-01-01,0.417,0.083,0.75,38.42,5.74,57.7,5.1,37.2,31.9,5.0,9.3
2C72D19DB4,2023-02-01,0.417,0.083,0.75,38.23,4.99,61.73826173826173,4.095904095904096,34.16583416583417,19.5,5.1,10.0
2C72D19DB4,2023-03-01,0.25,0.083,0.75,37.23,7.12,64.7,2.9,32.4,17.7,5.3,10.2
2C72D19DB4,2023-04-01,0.25,0.083,0.75,36.87,6.82,67.1,4.0,28.9,16.8,5.3,10.2
2C72D19DB4,2023-05-01,0.25,0.083,0.75,36.9,7.83,61.5,4.8,33.7,21.9,5.3,10.2
2C72D19DB4,2023-06-01,0.25,0.083,0.75,36.2,7.34,61.8,5.2,33.0,15.7,5.3,10.1
2C72D19DB4,2023-07-01,0.417,0.083,0.75,35.87,6.63,62.2,4.5,33.3,24.3,5.3,9.9
2C72D19DB4,2023-08-01,0.25,0.083,0.75,35.91,6.2,61.66166166166166,3.603603603603604,34.73473473473474,26.4,5.2,9.6
2C72D19DB4,2023-09-01,0.25,0.083,0.75,36.18,6.86,62.9,3.6,33.5,20.2,5.2,9.7
2C72D19DB4,2023-10-01,0.417,0.083,0.75,36.39,6.81,65.6,3.7,30.7,20.7,5.4,9.5
2C72D19DB4,2023-11-01,0.417,0.083,0.75,35.83,5.51,62.96296296296296,5.005005005005005,32.032032032032035,20.8,5.3,9.9
2C72D19DB4,2023-12-01,0.417,0.083,0.917,36.22,4.13,61.33866133866134,3.796203796203796,34.86513486513487,25.5,5.3,10.3
2C72D19DB4,2024-01-01,0.417,0.083,0.75,36.49,5.48,59.7,2.9,37.4,22.1,5.4,10.1
2C72D19DB4,2024-02-01,0.417,0.083,0.75,36.01,5.84,61.9,4.1,34.0,21.4,5.3,9.8
2C72D19DB4,2024-03-01,0.417,0.083,0.75,35.9,7.25,58.6,4.4,37.0,19.3,5.3,9.9
2C72D19DB4,2024-04-01,0.25,0.083,0.917,35.3,8.17,63.4,3.8,32.8,24.8,5.4,9.8
2C72D19DB4,2024-05-01,0.417,0.083,0.75,35.32,6.26,66.03396603396602,3.896103896103896,30.069930069930077,28.9,5.6,10.2
2C72D19DB4,2024-06-01,0.25,0.083,0.75,35.18,8.05,64.9,3.2,31.9,37.0,5.6,10.3
2C72D19DB4,2024-07-01,0.417,0.083,0.75,35.18,6.63,63.6,4.0,32.4,39.3,5.6,10.1
2C72D19DB4,2024-08-01,0.417,0.083,0.75,34.84,7.08,63.06306306306306,4.504504504504505,32.43243243243243,39.4,5.8,10.2
2C72D19DB4,2024-09-01,0.417,0.083,0.75,35.22,7.05,61.4,4.4,34.2,36.0,5.9,10.4
2C72D19DB4,2024-10-01,0.417,0.083,0.917,35.37,5.89,64.9,4.0,31.1,42.7,6.1,10.6
2C72D19DB4,2024-11-01,0.417,0.083,0.917,34.75,4.87,64.8,3.4,31.8,43.2,6.4,11.0
2C72D19DB4,2024-12-01,0.417,0.083,0.75,34.61,4.62,66.3,4.7,29.0,42.5,5.4,10.7
2C8DAA2BF9,2023-01-01,0.583,0.583,0.583,5.71,68.57,16.82278006744099,8.242787560884226,74.93443237167479,0.0,77.7,61.7
2C8DAA2BF9,2023-02-01,0.583,0.583,0.583,8.55,40.17,16.82278006744099,8.242787560884226,74.93443237167479,0.0,71.3,56.8
2C8DAA2BF9,2023-03-01,0.583,0.417,0.583,11.24,30.77,16.82278006744099,8.242787560884226,74.93443237167479,0.0,65.4,52.9
2C8DAA2BF9,2023-04-01,0.583,0.583,0.583,10.95,19.52,16.82278006744099,8.242787560884226,74.93443237167479,0.0,61.3,50.3
2C8DAA2BF9,2023-05-01,0.583,0.583,0.583,13.52,13.93,18.33401388321764,1.9599836668027768,79.70600244997958,0.0,58.4,47.9
2C8DAA2BF9,2023-06-01,0.583,0.583,0.583,17.41,9.63,16.82278006744099,8.242787560884226,74.93443237167479,0.0,55.7,46.5
2C8DAA2BF9,2023-07-01,0.583,0.583,0.583,18.18,9.09,18.33401388321764,2.3683135973866887,79.29767251939568,0.0,53.4,44.6
2C8DAA2BF9,2023-08-01,0.583,0.583,0.583,18.81,11.34,16.82278006744099,8.242787560884226,74.93443237167479,0.0,50.8,42.9
2C8DAA2BF9,2023-09-01,0.583,0.583,0.583,19.27,6.42,16.82278006744099,8.242787560884226,74.93443237167479,0.0,49.2,41.5
2C8DAA2BF9,2023-11-01,0.583,0.583,0.583,20.87,3.82,16.82278006744099,8.242787560884226,74.93443237167479,0.0,46.4,40.0
2C8DAA2BF9,2023-12-01,0.583,0.583,0.583,23.63,6.72,16.82278006744099,8.242787560884226,74.93443237167479,0.0,45.1,39.3
2C8DAA2BF9,2024-01-01,0.583,0.583,0.583,24.1,7.44,16.82278006744099,8.242787560884226,74.93443237167479,0.0,45.4,39.9
2C8DAA2BF9,2024-03-01,0.583,0.583,0.583,24.93,8.6,16.82278006744099,8.242787560884226,74.93443237167479,0.0,47.7,41.4
2C8DAA2BF9,2024-05-01,0.583,0.583,0.583,25.77,8.59,16.82278006744099,8.242787560884226,74.93443237167479,0.0,48.8,41.5
2C8DAA2BF9,2024-06-01,0.583,0.583,0.583,25.08,7.74,16.82278006744099,8.242787560884226,74.93443237167479,0.0,49.0,41.9
2C8DAA2BF9,2024-07-01,0.583,0.583,0.583,26.65,7.21,16.82278006744099,8.242787560884226,74.93443237167479,0.0,49.1,41.9
2C8DAA2BF9,2024-08-01,0.583,0.583,0.583,26.52,9.27,16.82278006744099,8.242787560884226,74.93443237167479,0.0,49.7,42.2
2C8DAA2BF9,2024-12-01,0.583,0.583,0.583,19.51,12.8,4.8,7.1,88.1,0.0,29.6,42.7
2CF63CC8AA,2023-01-01,0.417,0.25,0.583,8.14,11.82,7.6923076923076925,6.393606393606395,85.91408591408592,0.0,11.9,18.4
2CF63CC8AA,2023-02-01,0.417,0.25,0.583,8.32,8.79,6.6,5.1,88.3,0.0,11.1,17.6
2CF63CC8AA,2023-03-01,0.417,0.25,0.583,8.15,9.73,6.493506493506493,5.194805194805195,88.31168831168831,0.0,10.2,16.6
2CF63CC8AA,2023-04-01,0.417,0.25,0.583,8.17,9.71,3.9,4.7,91.4,0.0,9.2,15.5
2CF63CC8AA,2023-05-01,0.417,0.25,0.583,7.92,7.63,2.7,6.8,90.5,0.0,8.6,15.0
2CF63CC8AA,2023-06-01,0.417,0.25,0.583,7.72,7.97,4.4,5.3,90.3,0.0,8.5,14.9
2CF63CC8AA,2023-07-01,0.417,0.25,0.583,7.45,8.32,4.3,5.2,90.5,0.0,8.5,14.5
2CF63CC8AA,2023-08-01,0.417,0.25,0.583,7.5,8.3,5.2,5.6,89.2,0.0,8.8,14.7
2CF63CC8AA,2023-09-01,0.417,0.25,0.583,7.19,6.68,5.3,8.0,86.7,0.0,9.3,15.1
2CF63CC8AA,2023-10-01,0.25,0.25,0.583,7.29,8.83,7.992007992007992,7.192807192807192,84.81518481518482,0.0,9.6,15.6
2CF63CC8AA,2023-11-01,0.25,0.25,0.583,7.27,8.33,5.7,8.6,85.7,0.0,10.9,16.4
2CF63CC8AA,2023-12-01,0.417,0.25,0.583,7.21,8.2,7.9,6.2,85.9,0.0,11.0,16.7
2CF63CC8AA,2024-01-01,0.417,0.25,0.583,6.94,8.48,6.393606393606394,5.9940059940059935,87.61238761238761,0.0,11.0,16.7
2CF63CC8AA,2024-02-01,0.417,0.25,0.583,6.82,7.15,6.006006006006006,8.508508508508509,85.4854854854855,0.0,10.9,16.6
2CF63CC8AA,2024-03-01,0.25,0.25,0.583,7.02,8.95,8.9,8.5,82.6,0.0,10.7,16.4
2CF63CC8AA,2024-04-01,0.25,0.083,0.583,7.15,10.94,9.1,5.5,85.4,0.0,10.2,15.5
2CF63CC8AA,2024-05-01,0.417,0.25,0.583,7.25,7.82,6.1,6.5,87.4,0.0,10.3,15.5
2CF63CC8AA,2024-06-01,0.417,0.25,0.583,7.71,5.95,4.7,7.7,87.6,0.0,10.7,15.6
2CF63CC8AA,2024-07-01,0.417,0.417,0.583,7.93,4.23,6.806806806806807,6.806806806806807,86.38638638638639,0.0,11.1,15.7
2CF63CC8AA,2024-08-01,0.417,0.25,0.583,8.02,6.3,5.9,7.1,87.0,0.0,11.4,15.7
2CF63CC8AA,2024-09-01,0.417,0.417,0.583,8.32,5.08,9.7,3.0,87.3,0.0,11.7,16.1
2CF63CC8AA,2024-10-01,0.417,0.25,0.583,8.66,7.89,6.9,5.0,88.1,0.0,12.0,16.6
2CF63CC8AA,2024-11-01,0.417,0.25,0.583,8.6,7.27,6.293706293706294,3.996003996003996,89.71028971028971,0.0,12.7,17.5
2CF63CC8AA,2024-12-01,0.417,0.417,0.583,8.57,5.03,12.0,11.1,76.9,0.0,6.4,17.8
2E4CDEA048,2023-11-01,0.917,0.917,0.917,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,90.511,75.9
2E4CDEA048,2023-12-01,0.583,0.583,0.417,14.81,7.28,12.0,20.0,68.0,0.0,80.0,66.7
2E4CDEA048,2024-01-01,0.75,0.583,0.75,15.63,57.81,10.3,28.2,61.5,0.0,76.0,63.9
2E4CDEA048,2024-02-01,0.583,0.583,0.583,12.24,34.69,14.7,23.5,61.8,0.0,72.3,61.2
2E4CDEA048,2024-03-01,0.583,0.583,0.583,12.69,26.87,14.3,11.4,74.3,0.0,67.4,57.4
2E4CDEA048,2024-04-01,0.75,0.583,0.583,11.41,10.07,20.0,6.7,73.3,0.0,65.6,56.2
2E4CDEA048,2024-05-01,0.583,0.583,0.583,11.17,16.76,6.7,13.3,80.0,0.0,61.8,53.2
2E4CDEA048,2024-06-01,0.75,0.583,0.583,10.14,13.53,13.8,20.7,65.5,0.0,60.0,52.0
2E4CDEA048,2024-07-01,0.75,0.583,0.583,10.22,8.0,16.92169216921692,9.9009900990099,73.17731773177319,0.0,58.5,50.6
2E4CDEA048,2024-08-01,0.75,0.583,0.583,10.37,6.64,8.308308308308309,8.308308308308309,83.38338338338338,0.0,57.4,50.0
2E4CDEA048,2024-09-01,0.75,0.583,0.583,10.31,8.02,13.0,8.7,78.3,0.0,56.0,48.5
2E4CDEA048,2024-10-01,0.75,0.583,0.583,10.85,11.19,5.9,5.9,88.2,0.0,54.2,46.8
2E4CDEA048,2024-11-01,0.583,0.583,0.583,11.24,12.72,14.6,17.1,68.3,0.0,51.6,45.2
2E4CDEA048,2024-12-01,0.583,0.583,0.583,10.41,13.7,10.6,12.8,76.6,0.0,56.7,45.5
2E5E8F46A2,2023-01-01,0.75,0.583,0.75,17.43,5.96,40.0,13.3,46.7,0.0,69.1,66.6
2E5E8F46A2,2023-02-01,0.75,0.583,0.75,17.97,6.91,26.326326326326328,36.83683683683684,36.83683683683684,0.0,68.6,66.4
2E5E8F46A2,2023-03-01,0.75,0.583,0.75,19.81,3.86,20.0,10.0,70.0,0.0,68.8,66.6
2E5E8F46A2,2023-04-01,0.75,0.583,0.75,20.1,8.61,33.3,23.8,42.9,0.0,68.1,66.2
2E5E8F46A2,2023-05-01,0.75,0.583,0.75,20.66,11.74,39.26073926073926,17.882117882117882,42.85714285714286,0.0,68.0,65.6
2E5E8F46A2,2023-06-01,0.75,0.583,0.75,20.87,9.22,51.7,13.8,34.5,0.0,67.6,64.7
2E5E8F46A2,2023-07-01,0.75,0.583,0.75,22.61,5.53,40.0,15.0,45.0,0.0,67.5,65.0
2E5E8F46A2,2023-08-01,0.75,0.583,0.583,21.5,9.5,45.0,15.0,40.0,0.0,66.8,63.8
2E5E8F46A2,2023-09-01,0.75,0.583,0.75,19.61,10.29,44.44444444444444,11.11111111111111,44.44444444444444,0.0,66.6,63.1
2E5E8F46A2,2023-10-01,0.75,0.583,0.583,21.76,4.15,38.5,7.7,53.8,0.0,66.6,63.1
2E5E8F46A2,2023-11-01,0.75,0.583,0.75,23.56,4.71,33.33333333333333,13.313313313313316,53.35335335335335,0.0,66.6,63.1
2E5E8F46A2,2023-12-01,0.75,0.583,0.75,23.81,6.35,50.0,22.2,27.8,0.0,66.6,62.8
2E5E8F46A2,2024-01-01,0.75,0.583,0.75,24.34,5.29,21.421421421421417,21.421421421421417,57.15715715715716,0.0,66.6,62.7
2E5E8F46A2,2024-02-01,0.75,0.583,0.75,23.0,10.5,26.9,23.1,50.0,0.0,66.1,62.5
2E5E8F46A2,2024-03-01,0.75,0.583,0.75,23.83,10.28,52.9,11.8,35.3,0.0,64.7,61.3
2E5E8F46A2,2024-04-01,0.75,0.583,0.75,24.64,6.64,45.84584584584584,8.308308308308309,45.84584584584584,0.0,64.2,61.3
2E5E8F46A2,2024-05-01,0.75,0.583,0.75,24.76,8.57,33.3,12.5,54.2,0.0,63.9,60.7
2E5E8F46A2,2024-06-01,0.75,0.583,0.75,25.12,10.43,34.5,20.7,44.8,0.0,63.8,60.9
2E5E8F46A2,2024-07-01,0.75,0.583,0.75,24.52,4.33,28.6,7.1,64.3,0.0,64.2,62.1
2E5E8F46A2,2024-08-01,0.75,0.583,0.75,25.13,4.52,64.3,21.4,14.3,0.0,64.8,62.7
2E5E8F46A2,2024-09-01,0.75,0.583,0.75,27.46,6.74,35.0,15.0,50.0,0.0,65.3,63.0
2E5E8F46A2,2024-10-01,0.75,0.583,0.583,27.27,6.06,46.65334665334665,26.67332667332667,26.67332667332667,0.0,64.9,62.4
2E5E8F46A2,2024-11-01,0.75,0.583,0.75,28.93,5.08,52.4,14.3,33.3,0.0,64.5,62.3
2E5E8F46A2,2024-12-01,0.75,0.583,0.75,29.38,5.67,35.0,10.0,55.0,0.0,60.6,61.5
2E8B2318F2,2023-01-01,0.583,0.25,0.75,37.24,4.54,12.5,33.5,54.0,0.0,22.2,24.4
2E8B2318F2,2023-02-01,0.583,0.083,0.75,36.82,5.92,12.3,28.4,59.3,0.0,22.4,24.8
2E8B2318F2,2023-03-01,0.417,0.083,0.75,36.47,7.65,14.3,33.2,52.5,0.0,22.9,25.3
2E8B2318F2,2023-04-01,0.417,0.083,0.75,36.9,7.81,12.3,38.7,49.0,0.0,22.9,25.4
2E8B2318F2,2023-05-01,0.417,0.083,0.75,35.72,8.07,16.0,32.1,51.9,0.0,22.8,25.3
2E8B2318F2,2023-06-01,0.417,0.083,0.75,36.89,6.21,14.6,36.8,48.6,0.0,22.6,25.2
2E8B2318F2,2023-07-01,0.417,0.083,0.75,36.23,5.94,12.5,39.0,48.5,0.0,22.3,24.8
2E8B2318F2,2023-08-01,0.417,0.083,0.75,36.18,4.66,14.7,36.4,48.9,0.0,22.0,24.5
2E8B2318F2,2023-09-01,0.417,0.083,0.75,37.01,5.61,13.5,39.5,47.0,0.0,21.8,24.2
2E8B2318F2,2023-10-01,0.417,0.083,0.75,38.53,6.57,12.3,33.3,54.4,0.0,21.6,24.2
2E8B2318F2,2023-11-01,0.417,0.083,0.75,38.21,6.81,14.0,37.4,48.6,0.0,21.9,24.1
2E8B2318F2,2023-12-01,0.417,0.083,0.75,38.24,4.98,10.4,41.6,48.0,0.0,21.9,24.2
2E8B2318F2,2024-01-01,0.417,0.083,0.75,38.41,4.99,13.7,44.5,41.8,0.0,21.5,24.0
2E8B2318F2,2024-02-01,0.583,0.25,0.75,39.24,4.77,10.6,38.1,51.3,0.0,21.8,23.8
2E8B2318F2,2024-03-01,0.417,0.083,0.75,39.51,6.54,13.9,40.1,46.0,0.0,21.8,23.7
2E8B2318F2,2024-04-01,0.417,0.083,0.75,38.58,8.76,14.7,39.1,46.2,0.0,21.9,24.0
2E8B2318F2,2024-05-01,0.417,0.083,0.75,38.65,8.05,13.013013013013012,39.13913913913914,47.84784784784784,0.0,22.0,24.0
2E8B2318F2,2024-06-01,0.417,0.25,0.75,39.53,6.56,12.3,39.0,48.7,0.0,22.4,24.6
2E8B2318F2,2024-07-01,0.583,0.25,0.75,39.99,5.56,21.0,38.9,40.1,0.0,22.7,24.7
2E8B2318F2,2024-08-01,0.583,0.25,0.75,40.11,3.5,17.082917082917085,41.45854145854146,41.45854145854146,0.0,23.3,25.2
2E8B2318F2,2024-09-01,0.583,0.25,0.75,39.88,5.33,15.2,41.8,43.0,0.0,23.7,25.3
2E8B2318F2,2024-10-01,0.583,0.25,0.75,39.31,7.49,13.0,38.0,49.0,0.0,24.0,25.8
2E8B2318F2,2024-11-01,0.417,0.083,0.75,39.21,9.01,15.6,40.8,43.6,0.0,24.5,26.0
2E8B2318F2,2024-12-01,0.583,0.25,0.75,39.47,5.98,13.4,36.3,50.3,0.0,16.4,26.3
2EAE67C0B4,2023-11-01,0.75,0.583,0.917,4.17,7.28,13.013013013013012,30.430430430430427,56.55655655655656,0.0,89.2,66.6
2EAE67C0B4,2023-12-01,0.417,0.083,0.75,29.33987233380041,70.6601276661996,17.8,24.9,57.3,0.0,65.3,46.4
2EAE67C0B4,2024-01-01,0.417,0.083,0.75,38.58,42.35,15.0,24.9,60.1,1.1,50.4,33.8
2EAE67C0B4,2024-02-01,0.417,0.083,0.75,43.87,19.89,17.5,24.0,58.5,2.6,42.1,26.1
2EAE67C0B4,2024-03-01,0.417,0.083,0.75,43.07,24.93,17.5,22.1,60.4,0.7,34.5,21.4
2EAE67C0B4,2024-04-01,0.417,0.083,0.75,43.18,18.21,21.12112112112112,20.12012012012012,58.75875875875876,1.6,29.2,19.1
2EAE67C0B4,2024-05-01,0.417,0.083,0.75,41.98,15.01,15.9,23.4,60.7,7.6,24.8,16.9
2EAE67C0B4,2024-06-01,0.417,0.083,0.75,42.4,13.19,19.3,26.0,54.7,6.0,20.6,15.0
2EAE67C0B4,2024-07-01,0.417,0.083,0.75,42.0,11.97,18.3,23.9,57.8,2.4,16.9,13.0
2EAE67C0B4,2024-08-01,0.417,0.083,0.75,41.68,10.69,16.8,23.2,60.0,4.3,14.0,10.1
2EAE67C0B4,2024-09-01,0.417,0.083,0.75,41.64,7.27,22.92292292292292,21.92192192192192,55.15515515515516,1.5,12.0,9.4
2EAE67C0B4,2024-10-01,0.417,0.083,0.75,42.4,6.83,18.81881881881882,23.023023023023026,58.15815815815816,6.0,10.2,8.8
2EAE67C0B4,2024-11-01,0.417,0.083,0.75,42.34,6.41,19.9,23.5,56.6,2.0,8.7,7.9
2EAE67C0B4,2024-12-01,0.417,0.083,0.75,41.66,5.83,18.6,23.6,57.8,4.5,7.1,7.6
2F190FBDCA,2023-07-01,0.917,0.917,0.917,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,0.0,21.8,27.8
2F190FBDCA,2023-08-01,0.417,0.25,0.583,31.03,7.28,5.305305305305306,45.34534534534534,49.34934934934935,6.8,21.8,27.8
2F190FBDCA,2023-09-01,0.417,0.25,0.583,40.97,39.58,10.1,48.1,41.8,10.6,21.8,27.8
2F190FBDCA,2023-10-01,0.417,0.417,0.583,41.18,22.99,10.4,40.3,49.3,19.2,21.8,27.8
2F190FBDCA,2023-11-01,0.417,0.417,0.417,44.09,15.0,16.7,50.0,33.3,10.2,21.8,27.8
2F190FBDCA,2023-12-01,0.417,0.417,0.417,45.38,7.56,7.692307692307692,46.15384615384615,46.15384615384615,16.6,21.8,27.8
2F190FBDCA,2024-01-01,0.417,0.417,0.583,46.9,7.75,14.0,48.8,37.2,12.1,21.8,27.8
2F190FBDCA,2024-02-01,0.417,0.417,0.417,47.72,9.47,5.394605394605395,53.54645354645355,41.05894105894106,10.0,21.8,27.8
2F190FBDCA,2024-03-01,0.417,0.417,0.583,46.13,11.76,7.0,57.9,35.1,7.7,21.8,27.8
2F190FBDCA,2024-04-01,0.417,0.25,0.583,47.84,12.7,11.2,52.8,36.0,10.6,21.8,27.8
2F190FBDCA,2024-05-01,0.417,0.417,0.583,49.26,8.42,10.41041041041041,50.750750750750754,38.83883883883883,9.8,21.8,27.8
