ENCODED_MCT,snapshot_date,TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MONTHS_NORMALIZED,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,cluster
6010892CCE,2025-10-04,성수,0,1,50,3,0.1627906976744186,0.583,5,0.417,0.083,0.75,19.0,19.6,16.2,7.8,17.7,2.928523524,7.643999999999999,5.527199999999999,2.150399999999999,1.092,0.3863999999999999,37.856,27.3728,10.649599999999998,5.408,1.9135999999999995,31.1,6.43,7.0,13.1,79.9,67.12219578125361,96.72677494628375,24.67,24.67,-21.8456,0
D749124593,2025-10-04,금남시장,0,0,24,2,0.0764119601328903,0.583,6,0.917,0.75,0.583,69.6,62.7,18.0,8.9,0.0,0.0,5.675324675324675,25.32067932067932,5.675324675324675,42.25934065934066,8.469330669330668,0.8181818181818181,3.65034965034965,0.8181818181818181,6.092307692307691,1.2209790209790208,14.29,3.57,59.82650314089142,6.580915345498055,33.592581513610526,6.324654021209251,5.4415128341381145,10.72,10.72,21.692,3
5EB844551A,2025-10-04,왕십리,0,1,35,3,0.1129568106312292,0.583,1,0.583,0.417,0.583,25.0,39.3,18.0,9.4,82.9,4.429625613,14.3062,15.704200000000002,7.549200000000001,6.7104,2.33,16.3938,17.9958,8.6508,7.6896,2.67,34.93,7.98,46.8,11.4,41.8,35.46369244276043,31.96751611487189,26.95,26.95,-2.2916,1
384FAF740C,2025-10-04,미분류,0,1,3,1,0.0066445182724252,0.917,6,0.583,0.417,0.583,21.8,27.8,17.1,8.6,15.2,2.785011242,3.727472527472527,11.92087912087912,8.580219780219782,7.243956043956044,3.727472527472527,6.861938061938062,21.945254745254744,15.795404595404596,13.335464535464537,6.861938061938062,36.43,22.86,66.7,9.8,23.5,49.99249127833099,50.00346556384723,13.57,13.57,-10.0344,2
D877FBFA11,2025-10-04,뚝섬,0,0,58,4,0.1893687707641196,0.417,3,0.583,0.25,0.75,28.9,36.5,18.0,9.0,0.0,0.0,7.6545,14.255999999999998,8.7075,7.209,2.673,11.2455,20.944,12.7925,10.591,3.927,40.34,5.26,36.56343656343657,26.873126873126875,36.56343656343657,30.684679897419308,66.13624286671441,35.08,35.080000000000005,-6.688,3
ECCBAE7ACB,2025-10-04,뚝섬,0,0,23,2,0.0730897009966777,0.583,5,0.417,0.25,0.75,8.2,20.0,18.0,9.0,0.0,0.0,11.7449,20.6564,7.7233,4.0673,1.5081,13.955100000000002,24.5436,9.1767,4.8327,1.7919,30.13,6.37,18.281718281718284,22.87712287712288,58.84115884115885,79.89568652819814,78.3529330222027,23.76,23.76,-3.8872,0
CA5307D30A,2025-10-04,왕십리,0,0,114,5,0.3754152823920266,0.25,4,0.583,0.417,0.75,33.7,44.7,18.0,9.4,0.0,0.0,12.552047952047952,11.773626373626374,4.670529470529472,11.189810189810192,8.513986013986015,13.22217782217782,12.402197802197804,4.91988011988012,11.787212787212788,8.968531468531468,29.46,4.32,53.2,14.9,31.9,27.98442806644641,28.89933692211723,25.14,25.14,-0.6292,3
BF43B6D3DA,2025-10-04,뚝섬,0,0,29,2,0.0930232558139534,0.583,1,0.583,0.417,0.583,24.3,33.9,18.0,9.0,0.0,0.0,17.3472,17.9296,2.7872,2.496,1.04,24.3528,25.1704,3.9128,3.504,1.46,12.98,8.49,9.40940940940941,7.5075075075075075,83.08308308308308,36.813529561259614,23.174225446480143,4.49,4.49,-7.2408,0
8BA8BCCA0D,2025-10-04,미분류,1,0,4,1,0.0099667774086378,0.917,4,0.083,0.083,0.583,21.8,27.8,17.1,8.6,0.0,0.0,7.848048048048048,10.4998998998999,7.9913913913913905,5.697897897897898,3.762762762762762,14.073873873873872,18.829429429429428,14.33093093093093,10.218018018018018,6.747747747747747,21.06,25.0,47.65234765234766,4.995004995004996,47.35264735264735,49.99249127833099,50.00346556384723,-3.94,-3.9400000000000017,-8.3212,2
B4C8D0B6AD,2025-10-04,성수,0,1,46,3,0.1495016611295681,0.583,4,0.417,0.417,0.583,10.8,21.7,18.0,7.8,6.4,2.00148,12.627872127872129,9.000999000999,2.117882117882118,2.1443556443556444,0.608891108891109,35.02447552447553,24.965034965034967,5.874125874125875,5.947552447552448,1.6888111888111887,14.34,6.0,18.9,9.4,71.7,70.30935933276345,34.1115449483631,8.34,8.34,-15.98,0
A33442D657,2025-10-04,뚝섬,0,1,40,3,0.1295681063122923,0.583,1,0.75,0.75,0.583,61.4,53.9,18.0,9.0,50.7,3.945457782,12.507507507507508,8.338338338338339,1.0720720720720718,1.4770770770770771,0.405005005005005,40.04504504504504,26.69669669669669,3.432432432432432,4.729129129129129,1.2966966966966966,12.22,5.56,15.045045045045043,9.90990990990991,75.04504504504504,13.750779751865627,10.604047778573571,6.66,6.660000000000001,-18.34,1
7E78A7C976,2025-10-04,미분류,1,1,44,3,0.1428571428571428,0.583,1,0.417,0.25,0.75,21.8,27.8,17.1,8.6,27.5,3.349904087,7.838999999999999,11.5776,9.044999999999998,7.999799999999999,3.738599999999999,11.660999999999998,17.2224,13.454999999999998,11.900199999999998,5.561399999999999,36.65,4.25,67.0,3.8,29.2,49.99249127833099,50.00346556384723,32.4,32.4,-5.6448,3
BB508E9B60,2025-10-04,금남시장,0,1,45,3,0.1461794019933555,0.583,1,0.583,0.583,0.583,46.9,46.9,18.0,8.9,6.2,1.974081026,5.490000000000001,10.845000000000002,3.892500000000001,1.3950000000000002,0.8775000000000002,18.91,37.355,13.407500000000002,4.805000000000001,3.0225000000000004,24.23,6.54,58.3,4.2,37.5,23.24122634752674,15.826652496361158,17.69,17.69,-26.51,0
BDD7EBEC25,2025-10-04,성수,1,0,250,6,0.8272425249169435,0.083,2,0.917,0.917,0.917,89.7,69.6,18.0,7.8,0.0,0.0,13.509279091031532,13.4281293100166,6.933532760246155,5.047198144693243,1.9618016387936872,18.986264206184096,21.10144347730221,9.280625376127531,7.212215201490702,2.5395107941142547,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,100.0,19.755,0.0,3
95C390B637,2025-10-04,한양대,0,0,10,1,0.0299003322259136,0.75,2,0.417,0.25,0.583,10.7,38.8,18.0,11.3,0.0,0.0,19.2725,6.175,1.82,4.095,1.1375,40.0275,12.825,3.78,8.505,2.3625,20.5,10.98,35.0,3.3,61.7,84.80927846960701,76.0529538155858,9.52,9.52,-6.65,0
3115CB8448,2025-10-04,뚝섬,0,0,34,3,0.1096345514950166,0.583,1,0.417,0.417,0.583,8.8,20.9,18.0,9.0,0.0,0.0,12.528,10.498,2.755,2.378,0.8409999999999999,30.672,25.702,6.744999999999999,5.822,2.059,13.06,7.19,9.2,7.3,83.5,75.70524224291292,34.26460735161611,5.87,5.87,-15.204,0
4F91DC078E,2025-10-04,뚝섬,0,0,51,3,0.1661129568106312,0.583,5,0.417,0.25,0.75,8.6,20.4,18.0,9.0,0.0,0.0,13.439799999999998,20.7009,7.3062,2.4354,1.2177,16.3602,25.1991,8.8938,2.9646,1.4823,32.06,9.76,14.1,23.5,62.4,79.10091721923158,73.75412979691795,22.3,22.300000000000004,-4.4982,0
96CC46E113,2025-10-04,성수,0,0,4,1,0.0099667774086378,0.917,5,0.083,0.083,0.583,5.0,15.8,18.0,7.8,0.0,0.0,12.3477,6.9204,2.3226,1.8012,0.3081,39.7523,22.2796,7.477400000000001,5.7988,0.9919,12.32,24.98,5.0,5.1,89.9,99.5003812120232,92.87364554212972,-12.66,-12.66,-15.3592,2
A9B8207363,2025-10-04,미분류,0,0,17,2,0.0531561461794019,0.75,2,0.917,0.917,0.917,21.8,27.8,17.1,8.6,0.0,0.0,13.509279091031532,13.4281293100166,6.933532760246155,5.047198144693243,1.9618016387936872,18.986264206184096,21.10144347730221,9.280625376127531,7.212215201490702,2.5395107941142547,27.035,7.28,25.111856823266216,12.08053691275168,62.807606263982095,49.99249127833099,50.00346556384723,0.0,19.755,-100.0,0
A412739857,2025-10-04,뚝섬,0,0,17,2,0.0531561461794019,0.75,5,0.583,0.417,0.583,17.3,28.5,18.0,9.0,0.0,0.0,13.701999999999998,25.1906,9.1698,2.5823,2.0552999999999995,12.297999999999998,22.6094,8.230199999999998,2.317699999999999,1.8447,29.4,7.94,7.1,30.4,62.5,34.87974493450084,32.144837465055566,21.46,21.46,2.5812,0
895BBD5C5B,2025-10-04,미분류,0,0,19,2,0.0598006644518272,0.75,2,0.25,0.083,0.75,21.8,27.8,17.1,8.6,0.0,0.0,14.057600000000004,15.787200000000002,3.9376000000000007,2.3184000000000005,0.6992000000000002,24.1424,27.112800000000004,6.762400000000001,3.9816,1.2008000000000003,15.33,7.64,5.8,14.5,79.7,49.99249127833099,50.00346556384723,7.69,7.69,-11.3256,0
43B89D891C,2025-10-04,뚝섬,0,0,14,2,0.0431893687707641,0.75,1,0.583,0.417,0.75,33.3,39.1,18.0,9.0,0.0,0.0,9.133566433566434,14.916983016983018,6.77082917082917,3.808591408591409,0.67002997002997,16.74055944055944,27.34075924075924,12.40999000999001,6.980619380619381,1.228071928071928,35.34,7.59,23.3,30.0,46.7,31.702400480558182,31.469052514844165,27.75,27.750000000000004,-12.4362,0
D5845DCD06,2025-10-04,뚝섬,0,1,15,2,0.0465116279069767,0.75,2,0.417,0.083,0.75,18.0,29.1,18.0,9.0,6.6,2.028148247,16.037237237237235,8.323123123123123,5.108908908908908,3.417217217217217,0.9135135135135136,31.41021021021021,16.3015015015015,10.006206206206206,6.6928928928928935,1.7891891891891891,14.62,5.51,35.0,22.7,42.3,70.49014624679435,83.57727052191392,9.11,9.11,-7.9704,0
63064A8A5C,2025-10-04,성수,1,0,75,4,0.2458471760797342,0.417,2,0.25,0.083,0.75,1.3,7.8,18.0,7.8,0.0,0.0,22.6353,19.7394,8.746799999999999,6.087299999999999,1.8912,15.664699999999998,13.660599999999995,6.0532,4.212699999999999,1.3087999999999995,24.34,5.94,14.0,15.5,70.5,93.6268280849294,98.22447612226507,18.4,18.4,6.0788,0
EB66B019B5,2025-10-04,행당,0,0,103,5,0.3388704318936877,0.417,5,0.75,0.417,0.75,47.3,45.0,18.0,8.5,0.0,0.0,0.5407999999999998,4.393999999999999,11.0188,11.6948,6.151599999999999,1.0591999999999997,8.605999999999998,21.581199999999995,22.9052,12.0484,41.2,8.24,63.8,12.8,23.4,20.03904535267888,25.20158029711434,32.96,32.96,-4.212,3
99973542B9,2025-10-04,마장동,0,0,88,5,0.2890365448504983,0.417,5,0.583,0.417,0.75,44.3,40.7,18.0,5.6,0.0,0.0,7.005600000000001,13.4064,10.9368,10.3824,8.6688,6.894400000000001,13.1936,10.7632,10.2176,8.5312,20.58,8.28,20.0,16.0,64.0,27.44148973037913,26.575676362544183,12.3,12.3,0.2128,3
4A3538DDC3,2025-10-04,행당,1,1,18,2,0.0564784053156146,0.75,2,0.583,0.25,0.917,26.1,31.5,18.0,8.5,40.9,3.735285827,12.450549450549447,11.473026973026974,11.936063936063936,10.186813186813184,5.453546453546452,11.725274725274724,10.804695304695304,11.24075924075924,9.593406593406591,5.135864135864136,31.28,5.08,55.24475524475525,5.294705294705295,39.460539460539465,28.954208349698497,73.91065776401821,26.2,26.200000000000003,0.669,1
8A5378CE22,2025-10-04,한양대,0,0,38,3,0.1229235880398671,0.583,1,0.583,0.417,0.583,33.4,58.6,18.0,11.3,0.0,0.0,17.2536,5.9724,3.002,4.1712,1.2008,37.3464,12.9276,6.497999999999999,9.0288,2.5992,16.18,8.89,30.4,2.9,66.7,28.866991659543007,27.0972437215535,7.29,7.289999999999999,-6.9552,0
3DB47F6D25,2025-10-04,왕십리,0,0,162,6,0.5348837209302325,0.25,1,0.75,0.75,0.75,84.3,76.0,18.0,9.4,0.0,0.0,8.320322111307462,2.6597142816142947,4.27034081876724,2.6597142816142947,39.76047451497979,11.693579858803304,1.4702768389047964,5.7159077107984215,1.4702768389047964,21.9793927443056,20.0,6.67,30.0,9.90990990990991,60.0900900900901,7.622507681999862,7.79405309243814,13.33,13.33,1.6992,3
58D324F8BD,2025-10-04,뚝섬,0,0,43,3,0.1395348837209302,0.583,3,0.417,0.25,0.75,13.2,25.0,18.0,9.0,0.0,0.0,12.1518,15.9057,5.4954,3.2120999999999995,1.935,19.2482,25.1943,8.7046,5.0879,3.065,25.3,6.48,20.62062062062062,21.421421421421417,57.95795795795795,69.38174340965276,67.22442991474713,18.82,18.82,-9.2886,0
6D331F1EE9,2025-10-04,한양대,1,0,161,6,0.53156146179402,0.25,1,0.583,0.417,0.75,23.1,51.9,18.0,11.3,0.0,0.0,11.376,11.1785,5.1745,7.781500000000001,3.9895,17.424,17.1215,7.9255,11.9185,6.1105,21.69,5.8,48.4,8.1,43.5,31.76015987801215,30.845251022341337,15.89,15.89,-5.943,3
62EF38C706,2025-10-04,뚝섬,0,0,12,1,0.0365448504983388,0.75,1,0.417,0.25,0.583,5.0,15.7,18.0,9.0,0.0,0.0,15.4128,12.3708,3.3124,2.2308,0.4732,30.187200000000004,24.2292,6.487599999999999,4.3692,0.9268,13.49,5.09,10.2,7.9,81.9,81.2380149250283,64.93253702377378,8.4,8.4,-11.8584,0
335B38273C,2025-10-04,성수,0,0,42,3,0.1362126245847176,0.583,5,0.083,0.083,0.417,0.7,4.8,18.0,7.8,0.0,0.0,15.388400000000004,7.9132,2.9784,2.5696,0.3504,37.3116,19.1868,7.2216,6.2304,0.8496,6.79,13.83,7.0,5.0,88.0,99.5003812120232,93.7983734953677,-7.04,-7.04,-11.2736,0
352569F469,2025-10-04,왕십리,0,0,7,1,0.0199335548172757,0.75,5,0.417,0.25,0.583,20.3,35.4,18.0,9.4,0.0,0.0,12.272,13.571999999999996,7.332,10.4,8.424,11.328,12.528,6.768000000000001,9.6,7.776,19.26,14.42,29.4,8.6,62.0,83.33352586465817,71.023843079269,4.84,4.840000000000002,1.044,3
FDD6335CBC,2025-10-04,미분류,0,0,63,4,0.2059800664451827,0.417,2,0.917,0.917,0.917,21.8,27.8,17.1,8.6,0.0,0.0,13.460923874832217,13.443346695033648,6.9629600883881055,5.06861948373312,1.939424929463006,18.882913155035293,21.14671694805373,9.319101144114612,7.242825314791311,2.533168366554964,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,49.99249127833099,50.00346556384723,19.855,19.855,-6.7492,0
60334AB92C,2025-10-04,미분류,1,1,26,2,0.0830564784053156,0.583,5,0.083,0.083,0.75,21.8,27.8,17.1,8.6,4.9,1.774952351,18.304,10.296,5.148,7.656000000000001,2.596,23.296,13.104,6.552,9.744,3.304,37.92,6.1,44.55544455544455,9.79020979020979,45.65434565434565,49.99249127833099,50.00346556384723,31.82,31.82,-2.808,0
CDAEDB0A25,2025-10-04,마장동,1,1,70,4,0.2292358803986711,0.417,5,0.417,0.25,0.75,15.3,24.1,18.0,5.6,1.5,0.916290732,10.1824,18.4704,12.3728,11.544,6.6304,7.0176,12.7296,8.5272,7.956,4.5696,20.26,8.2,20.0,8.6,71.4,72.50190606011599,72.63821823810734,12.06,12.060000000000002,5.7408,3
A8A809016A,2025-10-04,뚝섬,0,0,2,1,0.0033222591362126,0.917,6,0.417,0.417,0.583,53.9,50.0,18.0,9.0,0.0,0.0,11.9499,4.0077,0.9516,1.1712,0.2196,53.3501,17.8923,4.2484,5.2288,0.9804,5.18,42.23,9.3,4.6,86.1,71.77413765219602,32.77441489730379,-37.05,-37.05,-13.8846,2
9A0EC55599,2025-10-04,왕십리,1,0,41,3,0.132890365448505,0.583,3,0.417,0.083,0.917,4.0,17.9,18.0,9.4,0.0,0.0,15.9068,16.385599999999997,8.086399999999998,8.8312,3.99,13.993199999999998,14.4144,7.113599999999999,7.768799999999998,3.51,33.65,4.02,49.5,9.2,41.3,81.57186424231222,95.66920037890164,29.63,29.63,1.9712,0
37C22962DB,2025-10-04,뚝섬,0,1,18,2,0.0564784053156146,0.75,2,0.417,0.083,0.75,9.6,21.9,18.0,9.0,8.5,2.251291799,16.426573426573427,24.7006993006993,11.133566433566433,6.63146853146853,2.007692307692308,10.546453546453549,15.858741258741258,7.148151848151849,4.257642357642357,1.2890109890109889,53.41,4.47,17.8,41.1,41.1,78.54180625187718,91.22692512071714,48.94,48.94,8.8508,0
FD69236F45,2025-10-04,답십리,0,0,34,3,0.1096345514950166,0.583,1,0.75,0.583,0.75,68.4,62.2,18.0,7.7,0.0,0.0,3.7674,8.3559,11.8818,19.4166,4.8783,4.0326,8.9441,12.7182,20.7834,5.2217,24.83,5.52,28.571428571428577,28.571428571428577,42.85714285714286,11.367627012915,11.9065221911605,19.31,19.31,-0.5882,3
79F7BABD3E,2025-10-04,옥수,1,0,103,5,0.3388704318936877,0.417,1,0.417,0.417,0.583,7.7,18.1,18.0,7.4,0.0,0.0,7.544655344655345,10.182217782217782,12.145054945054945,17.665534465534467,13.862537462537464,4.743056943056943,6.4011988011988015,7.635164835164836,11.105694305694303,8.714885114885115,28.71,5.89,69.83016983016984,2.197802197802197,27.97202797202797,80.2826744911397,34.5441628352933,22.82,22.82,3.7848,3
E4A9ECB7B9,2025-10-04,뚝섬,1,0,131,5,0.4318936877076412,0.25,4,0.583,0.417,0.75,36.3,40.8,18.0,9.0,0.0,0.0,8.8914,18.396,7.6212,7.3584,1.533,11.4086,23.604,9.7788,9.4416,1.967,34.48,6.21,21.3,38.3,40.4,28.01388535914793,28.154240694961068,28.27,28.27,-5.208,3
FCE9571860,2025-10-04,성수,0,1,61,4,0.1993355481727574,0.417,6,0.583,0.417,0.75,34.7,37.7,18.0,7.8,13.5,2.674148649,10.3488,23.4696,5.2206,4.8048,2.3562,12.0512,27.3304,6.0794,5.5952,2.7438,28.78,5.54,45.65434565434565,2.197802197802197,52.14785214785215,25.11667398285701,24.621098352701985,23.24,23.24,-3.8608,0
2FF80BC960,2025-10-04,뚝섬,0,1,85,5,0.2790697674418604,0.417,5,0.417,0.417,0.417,10.6,22.7,18.0,9.0,71.4,4.282206299,13.8852,7.986600000000001,1.9314,1.8009000000000002,0.4959,39.3148,22.6134,5.4686,5.0991,1.4041,11.32,5.99,15.515515515515515,3.403403403403403,81.08108108108108,84.21608945775478,24.39006076288612,5.33,5.33,-14.6268,1
BCB8BCC1D2,2025-10-04,뚝섬,0,1,26,2,0.0830564784053156,0.583,1,0.583,0.583,0.583,41.0,43.3,18.0,9.0,9.5,2.351375257,8.772499999999999,3.958499999999999,0.7249999999999999,0.6814999999999999,0.3624999999999999,51.72749999999999,23.3415,4.275,4.0185,2.1375,13.2,10.11,5.1,15.4,79.5,24.22255851026962,19.09872236212832,3.09,3.09,-19.383,0
EE000D3E14,2025-10-04,신금호,0,0,11,1,0.0332225913621262,0.75,2,0.917,0.917,0.917,59.8,65.9,18.0,10.5,0.0,0.0,6.863999999999999,18.408,12.635999999999996,9.464,4.627999999999999,6.336,16.991999999999997,11.663999999999998,8.735999999999999,4.271999999999999,33.66,7.28,25.111856823266216,12.08053691275168,62.807606263982095,0.0,0.0,33.66,26.379999999999995,1.416,3
3AF3906E1E,2025-10-04,미분류,0,1,20,2,0.0631229235880398,0.75,1,0.583,0.25,0.75,21.8,27.8,17.1,8.6,69.3,4.252771799,6.909890109890108,16.855944055944054,9.998401598401596,12.3016983016983,6.334065934065933,6.276923076923076,15.31188811188811,9.08251748251748,11.174825174825171,5.753846153846152,37.75,4.34,58.4,7.9,33.7,49.99249127833099,50.00346556384723,33.41,33.41,1.5456,1
B9CF9A1A80,2025-10-04,미분류,1,0,79,4,0.2591362126245847,0.417,2,0.917,0.917,0.917,21.8,27.8,17.1,8.6,0.0,0.0,13.460923874832217,13.443346695033648,6.9629600883881055,5.06861948373312,1.939424929463006,18.882913155035293,21.14671694805373,9.319101144114612,7.242825314791311,2.533168366554964,27.035,7.18,25.111856823266216,12.08053691275168,62.807606263982095,49.99249127833099,50.00346556384723,19.855,19.855,-6.7492,0
12A28908F1,2025-10-04,왕십리,1,0,10,1,0.0299003322259136,0.75,3,0.417,0.083,0.75,9.5,24.8,18.0,9.4,0.0,0.0,13.848399999999996,12.720299999999998,5.057,4.395699999999999,2.8786,21.7516,19.9797,7.942999999999999,6.904299999999999,4.521399999999999,29.79,6.39,32.7,10.9,56.4,76.54737425779174,90.41309521059075,23.4,23.4,-7.2594,0
4BBF641656,2025-10-04,성수,1,1,1,1,0.0,0.917,3,0.417,0.083,0.75,61.1,50.4,18.0,7.8,1.6,0.955511445,14.432432432432432,15.679679679679682,8.641641641641641,4.3208208208208205,1.4254254254254255,18.000000000000004,19.55555555555556,10.77777777777778,5.388888888888889,1.777777777777778,37.412613696158765,62.58738630384124,9.8,46.2,44.0,80.1469399071229,89.85802740105815,-33.49,-25.17477260768248,-3.872,2
1BCD8AC994,2025-10-04,왕십리,0,1,2,1,0.0033222591362126,0.917,1,0.75,0.583,0.75,79.7,72.3,18.0,9.4,51.6,3.96271612,6.815300000000001,13.178400000000002,3.6499000000000006,5.458700000000001,3.1977000000000007,14.284700000000004,27.621600000000008,7.650100000000001,11.441300000000002,6.702300000000001,15.15,21.21,50.67506750675067,9.9009900990099,39.42394239423943,12.21149180971744,12.846845181711064,-6.06,-6.0600000000000005,-14.4432,1
79DB6DBBB4,2025-10-04,성수,1,1,85,5,0.2790697674418604,0.417,3,0.583,0.417,0.75,40.5,40.5,18.0,7.8,1.7,0.993251773,14.7736,17.4028,14.2102,10.0786,6.1348,8.8264,10.3972,8.4898,6.0214,3.6652,25.57,6.12,8.9,31.6,59.5,23.512117921585844,62.49797842108911,19.45,19.45,7.0056,3
24F5384BB4,2025-10-04,성수,0,0,20,2,0.0631229235880398,0.75,1,0.583,0.417,0.583,19.1,28.6,18.0,7.8,0.0,0.0,13.975175175175176,4.76996996996997,0.8368368368368369,1.1088088088088086,0.2092092092092092,52.89169169169169,18.05285285285285,3.167167167167167,4.196496496496497,0.7917917917917917,4.57,8.57,2.5974025974025974,2.5974025974025974,94.8051948051948,68.016311253841,27.80999468613544,-4.0,-4.0,-13.2696,0
67551595FA,2025-10-04,행당,1,1,53,4,0.1727574750830564,0.417,3,0.25,0.083,0.917,2.4,7.7,18.0,8.5,0.8,0.587786665,8.763636363636364,10.448951048951049,12.182417582417584,11.123076923076924,5.681918081918082,9.418181818181818,11.22937062937063,13.092307692307692,11.953846153846154,6.106293706293707,39.18,5.33,65.7,5.7,28.6,90.9496800129381,97.79012545341126,33.85,33.85,-0.7812,3
5113D031FD,2025-10-04,미분류,0,0,38,3,0.1229235880398671,0.583,1,0.75,0.75,0.417,21.8,27.8,17.1,8.6,0.0,0.0,11.153246753246751,21.07272727272727,10.857142857142856,4.49090909090909,1.8259740259740256,11.424175824175824,21.58461538461538,11.12087912087912,4.599999999999999,1.87032967032967,12.57,1.8,16.683316683316683,16.683316683316683,66.63336663336665,49.99249127833099,50.00346556384723,10.77,10.77,-0.5124,0
C2917321B5,2025-10-04,성수,0,0,18,2,0.0564784053156146,0.75,1,0.417,0.25,0.75,9.5,21.1,18.0,7.8,0.0,0.0,10.155511022044088,14.460921843687377,4.732665330661323,2.267735470941884,1.1831663326653308,20.806412825651304,29.62725450901804,9.69619238476954,4.6460921843687375,2.4240480961923847,38.13,5.49,11.5,38.9,49.6,75.67405216828777,74.00191761199547,32.64,32.64,-15.136,0
475ED601EB,2025-10-04,미분류,1,1,137,6,0.4518272425249169,0.25,1,0.75,0.583,0.583,21.8,27.8,17.1,8.6,9.6,2.360854001,9.617,25.1835,21.2715,18.6635,6.7645,2.183,5.7165,4.8285,4.2365,1.5355,13.05,5.67,42.604074402125775,11.426040744021256,45.96988485385297,49.99249127833099,50.00346556384723,7.38,7.380000000000001,19.467,3
03BE2D577F,2025-10-04,성수,0,0,16,2,0.0498338870431893,0.75,3,0.417,0.083,0.75,7.8,19.5,18.0,7.8,0.0,0.0,16.269,21.420000000000005,8.211000000000002,3.927000000000001,1.1730000000000005,15.631000000000004,20.58,7.889000000000001,3.773000000000001,1.1270000000000002,37.64,5.05,7.8,37.8,54.4,79.13326248180579,87.37264052861401,32.59,32.59,0.84,0
0EE4BD7D7A,2025-10-04,미분류,0,0,89,5,0.292358803986711,0.417,1,0.583,0.417,0.75,21.8,27.8,17.1,8.6,0.0,0.0,9.982182182182182,13.21171171171171,9.31111111111111,4.949149149149149,4.445845845845845,13.841641641641642,18.31981981981982,12.91111111111111,6.862662662662662,6.164764764764764,33.79,6.9,21.721721721721725,30.43043043043043,47.847847847847845,49.99249127833099,50.00346556384723,26.89,26.89,-5.103,3
0C9C887E27,2025-10-04,미분류,0,1,10,1,0.0299003322259136,0.75,5,0.583,0.417,0.75,21.8,27.8,17.1,8.6,2.7,1.30833282,17.19,20.5134,8.8242,7.2771,3.4953,12.81,15.2866,6.5758,5.4229,2.6047,18.51,4.81,10.289710289710287,23.07692307692308,66.63336663336663,49.99249127833099,50.00346556384723,13.7,13.700000000000005,5.2268,0
4BF0C08F5F,2025-10-04,금남시장,0,0,116,5,0.3820598006644518,0.25,2,0.417,0.083,0.75,6.3,12.0,18.0,8.9,0.0,0.0,9.765165165165165,11.644844844844847,6.372572572572572,9.123323323323325,8.894094094094095,11.556156156156158,13.78058058058058,7.541341341341343,10.796596596596595,10.525325325325326,35.0,6.64,58.3,3.0,38.7,82.80502737795439,82.98523669801077,28.36,28.36,-2.1336,3
4018B532A8,2025-10-04,성수,1,1,59,4,0.1926910299003322,0.417,3,0.25,0.083,0.75,2.8,11.8,18.0,7.8,0.9,0.641853886,16.25225225225225,17.094594594594597,7.63063063063063,5.9459459459459465,2.5765765765765765,16.580580580580577,17.43993993993994,7.784784784784785,6.066066066066066,2.6286286286286287,19.11,7.68,18.3,8.9,72.8,91.98472841531316,88.31816186493543,11.43,11.43,-0.345,0
